timestamp,ticker,price,volume,bid_ask
2018-12-17 09:40:35,DIA,239.46,10,BID
2018-12-17 09:40:35,DIA,239.49,17,ASK
2018-12-17 09:40:37,DIA,239.47,10,BID
2018-12-17 09:40:37,DIA,239.49,11,ASK
2018-12-17 09:40:38,DIA,239.47,10,BID
2018-12-17 09:40:37,DIA,239.5,37,ASK
2018-12-17 09:40:38,DIA,239.47,10,BID
2018-12-17 09:40:38,DIA,239.49,12,ASK
2018-12-17 09:40:40,DIA,239.47,10,BID
2018-12-17 09:40:40,DIA,239.5,10,ASK
2018-12-17 09:40:40,DIA,239.45,21,BID
2018-12-17 09:40:41,DIA,239.46,1,ASK
2018-12-17 09:40:42,DIA,239.43,3,BID
2018-12-17 09:40:42,DIA,239.44,1,ASK
2018-12-17 09:40:43,DIA,239.41,18,BID
2018-12-17 09:40:43,DIA,239.44,19,ASK
2018-12-17 09:40:44,DIA,239.41,10,BID
2018-12-17 09:40:44,DIA,239.44,21,ASK
2018-12-17 09:40:45,DIA,239.44,10,BID
2018-12-17 09:40:44,DIA,239.45,13,ASK
2018-12-17 09:40:41,DIA,239.4,18,BID
2018-12-17 09:40:46,DIA,239.43,10,ASK
2018-12-17 09:40:47,DIA,239.45,8,BID
2018-12-17 09:40:47,DIA,239.46,16,ASK
2018-12-17 09:40:47,DIA,239.44,15,BID
2018-12-17 09:40:47,DIA,239.47,12,ASK
2018-12-17 09:40:49,DIA,239.43,10,BID
2018-12-17 09:40:49,DIA,239.47,12,ASK
2018-12-17 09:40:49,DIA,239.42,5,BID
2018-12-17 09:40:50,DIA,239.44,10,ASK
2018-12-17 09:40:51,DIA,239.44,10,BID
2018-12-17 09:40:51,DIA,239.47,10,ASK
2018-12-17 09:40:51,DIA,239.44,11,BID
2018-12-17 09:40:51,DIA,239.47,17,ASK
2018-12-17 09:40:52,DIA,239.43,10,BID
2018-12-17 09:40:52,DIA,239.45,11,ASK
2018-12-17 09:40:54,DIA,239.44,11,BID
2018-12-17 09:40:50,DIA,239.48,11,ASK
2018-12-17 09:40:54,DIA,239.45,9,BID
