timestamp,ticker,price,volume,bid_ask
2018-12-17 09:40:36,AAPL,166.56,17,BID
2018-12-17 09:40:36,AAPL,166.6,4,ASK
2018-12-17 09:40:36,AAPL,166.56,15,BID
2018-12-17 09:40:36,AAPL,166.6,10,ASK
2018-12-17 09:40:37,AAPL,166.57,15,BID
2018-12-17 09:40:37,AAPL,166.6,10,ASK
2018-12-17 09:40:38,AAPL,166.58,1,BID
2018-12-17 09:40:38,AAPL,166.61,3,ASK
2018-12-17 09:40:39,AAPL,166.59,10,BID
2018-12-17 09:40:40,AAPL,166.61,6,ASK
2018-12-17 09:40:39,AAPL,166.59,10,BID
2018-12-17 09:40:40,AAPL,166.61,3,ASK
2018-12-17 09:40:42,AAPL,166.48,19,BID
2018-12-17 09:40:42,AAPL,166.52,8,ASK
2018-12-17 09:40:42,AAPL,166.47,17,BID
2018-12-17 09:40:43,AAPL,166.49,1,ASK
2018-12-17 09:40:42,AAPL,166.47,17,BID
2018-12-17 09:40:43,AAPL,166.49,2,ASK
2018-12-17 09:40:44,AAPL,166.5,7,BID
2018-12-17 09:40:44,AAPL,166.54,10,ASK
2018-12-17 09:40:44,AAPL,166.5,7,BID
2018-12-17 09:40:44,AAPL,166.54,10,ASK
2018-12-17 09:40:47,AAPL,166.58,1,BID
2018-12-17 09:40:47,AAPL,166.59,5,ASK
2018-12-17 09:40:47,AAPL,166.64,2,BID
2018-12-17 09:40:47,AAPL,166.65,5,ASK
2018-12-17 09:40:49,AAPL,166.61,14,BID
2018-12-17 09:40:49,AAPL,166.64,5,ASK
2018-12-17 09:40:50,AAPL,166.59,14,BID
2018-12-17 09:40:50,AAPL,166.62,6,ASK
2018-12-17 09:40:51,AAPL,166.6,1,BID
2018-12-17 09:40:51,AAPL,166.62,6,ASK
2018-12-17 09:40:50,AAPL,166.59,21,BID
2018-12-17 09:40:51,AAPL,166.62,6,ASK
2018-12-17 09:40:52,AAPL,166.59,17,BID
2018-12-17 09:40:52,AAPL,166.62,6,ASK
2018-12-17 09:40:54,AAPL,166.61,13,BID
2018-12-17 09:40:54,AAPL,166.66,3,ASK
2018-12-17 09:40:55,AAPL,166.65,21,BID
2018-12-17 09:40:55,AAPL,166.69,8,ASK
2018-12-17 09:40:55,AAPL,166.69,16,BID
2018-12-17 09:40:55,AAPL,166.73,13,ASK
2018-12-17 09:40:55,AAPL,166.69,9,BID
2018-12-17 09:40:56,AAPL,166.73,13,ASK
2018-12-17 09:40:58,AAPL,166.66,11,BID
2018-12-17 09:40:58,AAPL,166.7,1,ASK
2018-12-17 09:40:54,AAPL,166.61,23,BID
2018-12-17 09:40:58,AAPL,166.64,1,ASK
2018-12-17 09:41:00,AAPL,166.66,1,BID
2018-12-17 09:41:00,AAPL,166.68,8,ASK
2018-12-17 09:41:01,AAPL,166.68,3,BID
2018-12-17 09:41:01,AAPL,166.7,5,ASK
2018-12-17 09:41:01,AAPL,166.65,13,BID
2018-12-17 09:41:01,AAPL,166.67,2,ASK
2018-12-17 09:41:01,AAPL,166.65,13,BID
2018-12-17 09:41:02,AAPL,166.68,5,ASK
2018-12-17 09:41:04,AAPL,166.62,15,BID
2018-12-17 09:41:04,AAPL,166.64,3,ASK
2018-12-17 09:41:04,AAPL,166.55,18,BID
2018-12-17 09:41:04,AAPL,166.57,2,ASK
2018-12-17 09:41:05,AAPL,166.52,13,BID
2018-12-17 09:41:05,AAPL,166.54,8,ASK
2018-12-17 09:41:06,AAPL,166.46,1,BID
2018-12-17 09:41:06,AAPL,166.47,3,ASK
2018-12-17 09:41:08,AAPL,166.39,3,BID
2018-12-17 09:41:08,AAPL,166.4,5,ASK
2018-12-17 09:41:08,AAPL,166.34,13,BID
2018-12-17 09:41:08,AAPL,166.37,6,ASK
2018-12-17 09:41:09,AAPL,166.34,12,BID
2018-12-17 09:41:09,AAPL,166.37,5,ASK
2018-12-17 09:41:10,AAPL,166.37,4,BID
2018-12-17 09:41:10,AAPL,166.41,9,ASK
2018-12-17 09:41:11,AAPL,166.33,22,BID
2018-12-17 09:41:11,AAPL,166.34,5,ASK
2018-12-17 09:41:12,AAPL,166.27,2,BID
2018-12-17 09:41:12,AAPL,166.28,8,ASK
2018-12-17 09:41:13,AAPL,166.25,24,BID
2018-12-17 09:41:13,AAPL,166.28,7,ASK
2018-12-17 09:41:14,AAPL,166.21,6,BID
2018-12-17 09:41:14,AAPL,166.23,8,ASK
2018-12-17 09:41:15,AAPL,166.23,11,BID
2018-12-17 09:41:15,AAPL,166.29,25,ASK
2018-12-17 09:41:16,AAPL,166.23,25,BID
2018-12-17 09:41:16,AAPL,166.28,6,ASK
2018-12-17 09:41:15,AAPL,166.22,17,BID
2018-12-17 09:41:17,AAPL,166.24,5,ASK
2018-12-17 09:41:18,AAPL,166.2,6,BID
2018-12-17 09:41:18,AAPL,166.21,2,ASK
2018-12-17 09:41:19,AAPL,166.17,1,BID
2018-12-17 09:41:19,AAPL,166.2,8,ASK
2018-12-17 09:41:21,AAPL,166.17,1,BID
2018-12-17 09:41:21,AAPL,166.2,18,ASK
2018-12-17 09:41:22,AAPL,166.18,1,BID
2018-12-17 09:41:21,AAPL,166.2,16,ASK
2018-12-17 09:41:22,AAPL,166.18,2,BID
2018-12-17 09:41:22,AAPL,166.19,10,ASK
2018-12-17 09:41:23,AAPL,166.18,14,BID
2018-12-17 09:41:23,AAPL,166.21,17,ASK
2018-12-17 09:41:24,AAPL,166.18,25,BID
2018-12-17 09:41:23,AAPL,166.21,15,ASK
2018-12-17 09:41:25,AAPL,166.17,10,BID
2018-12-17 09:41:25,AAPL,166.2,10,ASK
2018-12-17 09:41:25,AAPL,166.17,13,BID
2018-12-17 09:41:27,AAPL,166.19,5,ASK
2018-12-17 09:41:28,AAPL,166.15,16,BID
2018-12-17 09:41:27,AAPL,166.19,5,ASK
2018-12-17 09:41:29,AAPL,166.26,17,BID
2018-12-17 09:41:29,AAPL,166.32,8,ASK
2018-12-17 09:41:29,AAPL,166.26,1,BID
2018-12-17 09:41:29,AAPL,166.3,1,ASK
2018-12-17 09:41:30,AAPL,166.26,2,BID
2018-12-17 09:41:30,AAPL,166.3,2,ASK
2018-12-17 09:41:31,AAPL,166.28,10,BID
