timestamp,ticker,price,volume,bid_ask
2020-10-30 10:31:26,HD,265.9,1,BID
2020-10-30 10:31:26,HD,266.06,1,ASK
2020-10-30 10:31:27,HD,265.86,1,BID
2020-10-30 10:31:27,HD,266.06,1,ASK
2020-10-30 10:31:29,HD,265.86,1,BID
2020-10-30 10:31:24,HD,266.18,6,ASK
2020-10-30 10:31:30,HD,265.86,1,BID
2020-10-30 10:31:30,HD,266.0,1,ASK
2020-10-30 10:31:25,HD,265.85,3,BID
2020-10-30 10:31:31,HD,266.0,1,ASK
2020-10-30 10:31:25,HD,265.85,3,BID
2020-10-30 10:31:31,HD,266.0,1,ASK
2020-10-30 10:31:25,HD,265.85,3,BID
2020-10-30 10:31:31,HD,266.0,1,ASK
2020-10-30 10:31:33,HD,265.73,1,BID
2020-10-30 10:31:33,HD,265.99,2,ASK
2020-10-30 10:31:34,HD,265.73,1,BID
2020-10-30 10:31:34,HD,265.99,2,ASK
2020-10-30 10:31:34,HD,265.73,1,BID
2020-10-30 10:31:34,HD,265.99,2,ASK
2020-10-30 10:31:34,HD,265.73,1,BID
2020-10-30 10:31:34,HD,265.99,2,ASK
2020-10-30 10:31:34,HD,265.73,1,BID
2020-10-30 10:31:34,HD,265.99,2,ASK
2020-10-30 10:31:38,HD,265.82,1,BID
2020-10-30 10:31:34,HD,265.99,2,ASK
2020-10-30 10:31:40,HD,265.74,1,BID
2020-10-30 10:31:40,HD,265.99,2,ASK
2020-10-30 10:31:40,HD,265.74,1,BID
2020-10-30 10:31:40,HD,265.99,2,ASK
2020-10-30 10:31:40,HD,265.74,1,BID
2020-10-30 10:31:40,HD,265.99,2,ASK
2020-10-30 10:31:40,HD,265.74,1,BID
2020-10-30 10:31:40,HD,265.99,2,ASK
2020-10-30 10:31:44,HD,265.82,1,BID
2020-10-30 10:31:44,HD,265.99,3,ASK
2020-10-30 10:31:44,HD,265.74,3,BID
2020-10-30 10:31:44,HD,265.99,3,ASK
2020-10-30 10:31:45,HD,265.74,3,BID
2020-10-30 10:31:44,HD,265.99,3,ASK
2020-10-30 10:31:45,HD,265.74,3,BID
2020-10-30 10:31:44,HD,265.99,3,ASK
2020-10-30 10:31:45,HD,265.74,3,BID
2020-10-30 10:31:44,HD,265.99,3,ASK
2020-10-30 10:31:48,HD,265.74,3,BID
2020-10-30 10:31:48,HD,265.9,1,ASK
2020-10-30 10:31:48,HD,265.74,3,BID
2020-10-30 10:31:48,HD,265.9,1,ASK
2020-10-30 10:31:48,HD,265.74,3,BID
2020-10-30 10:31:48,HD,265.9,1,ASK
2020-10-30 10:31:51,HD,265.74,4,BID
2020-10-30 10:31:51,HD,265.97,1,ASK
2020-10-30 10:31:52,HD,265.75,1,BID
2020-10-30 10:31:52,HD,265.9,1,ASK
2020-10-30 10:31:51,HD,265.74,4,BID
2020-10-30 10:31:54,HD,265.9,1,ASK
2020-10-30 10:31:51,HD,265.74,4,BID
2020-10-30 10:31:54,HD,265.9,1,ASK
2020-10-30 10:31:55,HD,265.74,4,BID
2020-10-30 10:31:56,HD,265.9,2,ASK
2020-10-30 10:31:56,HD,265.76,1,BID
2020-10-30 10:31:56,HD,265.9,2,ASK
2020-10-30 10:31:57,HD,265.76,1,BID
2020-10-30 10:31:56,HD,265.9,2,ASK
2020-10-30 10:31:55,HD,265.74,4,BID
2020-10-30 10:31:59,HD,265.91,1,ASK
2020-10-30 10:32:00,HD,265.63,1,BID
2020-10-30 10:32:00,HD,265.88,1,ASK
2020-10-30 10:32:00,HD,265.51,4,BID
2020-10-30 10:32:00,HD,265.9,2,ASK
2020-10-30 10:32:00,HD,265.51,4,BID
2020-10-30 10:32:00,HD,265.9,2,ASK
2020-10-30 10:32:00,HD,265.51,4,BID
2020-10-30 10:32:00,HD,265.89,2,ASK
2020-10-30 10:32:01,HD,265.51,2,BID
2020-10-30 10:32:01,HD,265.89,6,ASK
2020-10-30 10:32:01,HD,265.49,1,BID
2020-10-30 10:32:01,HD,265.89,8,ASK
2020-10-30 10:32:02,HD,265.49,1,BID
2020-10-30 10:32:02,HD,265.89,8,ASK
2020-10-30 10:32:03,HD,265.38,2,BID
2020-10-30 10:32:03,HD,265.82,6,ASK
2020-10-30 10:32:04,HD,265.38,2,BID
2020-10-30 10:32:03,HD,265.82,8,ASK
2020-10-30 10:32:04,HD,265.4,1,BID
2020-10-30 10:32:03,HD,265.82,9,ASK
2020-10-30 10:32:04,HD,265.4,1,BID
2020-10-30 10:32:03,HD,265.82,9,ASK
2020-10-30 10:32:07,HD,265.49,1,BID
2020-10-30 10:32:03,HD,265.82,8,ASK
2020-10-30 10:32:07,HD,265.48,1,BID
2020-10-30 10:32:07,HD,265.81,3,ASK
2020-10-30 10:32:07,HD,265.48,1,BID
2020-10-30 10:32:07,HD,265.81,3,ASK
2020-10-30 10:32:09,HD,265.49,2,BID
2020-10-30 10:32:09,HD,265.81,2,ASK
